Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,stemming,sentiment
2025-01-03 09:49:01,ṦẏƛṀᴢ ƵɇȞʘ,1,Setelah d update mlh gak bisa d buka...skali'y bisa mlh force close...gak bnr ini,Setelah d update mlh gak bisa d bukaskaliy bisa mlh force closegak bnr ini,setelah d update mlh gak bisa d bukaskaliy bisa mlh force closegak bnr ini,setelah di update malah tidak bisa di bukaskaliy bisa malah force closegak benar ini,"['setelah', 'di', 'update', 'malah', 'tidak', 'bisa', 'di', 'bukaskaliy', 'bisa', 'malah', 'force', 'closegak', 'benar', 'ini']","['update', 'bukaskaliy', 'force', 'closegak']",update bukaskaliy force closegak,Negatif
2025-01-03 09:10:32,SK PROJECT,1,TIDAK BISA DIGUNAKAN DI NOTE 10+ 5G setelah update aplikasi!!!,TIDAK BISA DIGUNAKAN DI NOTE  G setelah update aplikasi,tidak bisa digunakan di note  g setelah update aplikasi,tidak bisa digunakan di note tidak setelah update aplikasi,"['tidak', 'bisa', 'digunakan', 'di', 'note', 'tidak', 'setelah', 'update', 'aplikasi']","['note', 'update', 'aplikasi']",note update aplikasi,Positif
2025-01-03 09:02:19,Vinda Oktavianai,1,Kenapa jadi registrasi ulang terus yaaaaaa,Kenapa jadi registrasi ulang terus yaaaaaa,kenapa jadi registrasi ulang terus yaaaaaa,kenapa jadi registrasi ulang terus ya,"['kenapa', 'jadi', 'registrasi', 'ulang', 'terus', 'ya']","['registrasi', 'ulang', 'ya']",registrasi ulang ya,Negatif
2025-01-03 08:54:36,Rio laksana Permana,2,"Bukannya dipermudah malah di persulit layanan ini dikenakan biaya SMS ??? Aksesnya ribet ilang fitur otomatis masuk akses otomatis... Akun BCA w GK bisa msukkk gara"" lupa 3 akses!!!",Bukannya dipermudah malah di persulit layanan ini dikenakan biaya SMS  Aksesnya ribet ilang fitur otomatis masuk akses otomatis Akun BCA w GK bisa msukkk gara lupa  akses,bukannya dipermudah malah di persulit layanan ini dikenakan biaya sms  aksesnya ribet ilang fitur otomatis masuk akses otomatis akun bca w gk bisa msukkk gara lupa  akses,bukannya dipermudah malah di persulit layanan ini dikenakan biaya sms aksesnya ribet hilang fitur otomatis masuk akses otomatis akun baca gue tidak bisa msukkk gara lupa akses,"['bukannya', 'dipermudah', 'malah', 'di', 'persulit', 'layanan', 'ini', 'dikenakan', 'biaya', 'sms', 'aksesnya', 'ribet', 'hilang', 'fitur', 'otomatis', 'masuk', 'akses', 'otomatis', 'akun', 'baca', 'gue', 'tidak', 'bisa', 'msukkk', 'gara', 'lupa', 'akses']","['dipermudah', 'persulit', 'layanan', 'dikenakan', 'biaya', 'sms', 'aksesnya', 'ribet', 'hilang', 'fitur', 'otomatis', 'masuk', 'akses', 'otomatis', 'akun', 'baca', 'gue', 'msukkk', 'gara', 'lupa', 'akses']",mudah sulit layan kena biaya sms akses ribet hilang fitur otomatis masuk akses otomatis akun baca gue msukkk gara lupa akses,Positif
2025-01-03 08:34:37,Ompol Dewa,5,"Sudah puluhan kali klik centang untuk persetujuan S&K tapi yang muncul selalu keterangannya, kolom centang birunya tidak bisa, mohon penjelasan dan solusinya 🙏🙏🙏",Sudah puluhan kali klik centang untuk persetujuan SK tapi yang muncul selalu keterangannya kolom centang birunya tidak bisa mohon penjelasan dan solusinya ,sudah puluhan kali klik centang untuk persetujuan sk tapi yang muncul selalu keterangannya kolom centang birunya tidak bisa mohon penjelasan dan solusinya ,sudah puluhan kali klik centang untuk persetujuan suka tapi yang muncul selalu keterangannya kolom centang birunya tidak bisa mohon penjelasan dan solusinya,"['sudah', 'puluhan', 'kali', 'klik', 'centang', 'untuk', 'persetujuan', 'suka', 'tapi', 'yang', 'muncul', 'selalu', 'keterangannya', 'kolom', 'centang', 'birunya', 'tidak', 'bisa', 'mohon', 'penjelasan', 'dan', 'solusinya']","['puluhan', 'kali', 'klik', 'centang', 'persetujuan', 'suka', 'muncul', 'keterangannya', 'kolom', 'centang', 'birunya', 'mohon', 'penjelasan', 'solusinya']",puluh kali klik centang tuju suka muncul terang kolom centang biru mohon jelas solusi,Negatif
2025-01-03 08:07:20,Ddlia Mauline,1,plis aku baru mau aktifkan mbanking nya tapi pas harus menyetujui pernyataan-pernyataan si kotak nya ga bisa di klik,plis aku baru mau aktifkan mbanking nya tapi pas harus menyetujui pernyataanpernyataan si kotak nya ga bisa di klik,plis aku baru mau aktifkan mbanking nya tapi pas harus menyetujui pernyataanpernyataan si kotak nya ga bisa di klik,plis aku baru mau aktifkan mbanking ya tapi pas harus menyetujui pernyataanpernyataan sih kotak ya tidak bisa di klik,"['plis', 'aku', 'baru', 'mau', 'aktifkan', 'mbanking', 'ya', 'tapi', 'pas', 'harus', 'menyetujui', 'pernyataanpernyataan', 'sih', 'kotak', 'ya', 'tidak', 'bisa', 'di', 'klik']","['plis', 'aktifkan', 'mbanking', 'ya', 'pas', 'menyetujui', 'pernyataanpernyataan', 'sih', 'kotak', 'ya', 'klik']",plis aktif mbanking ya pas tuju pernyataanpernyataan sih kotak ya klik,Negatif
2025-01-03 08:06:41,Kukuh Kun,2,Setiap update verifikasi ulang mulu,Setiap update verifikasi ulang mulu,setiap update verifikasi ulang mulu,setiap update verifikasi ulang mulu,"['setiap', 'update', 'verifikasi', 'ulang', 'mulu']","['update', 'verifikasi', 'ulang', 'mulu']",update verifikasi ulang mulu,Negatif
2025-01-03 07:32:19,Prizky Yani,1,"Pakai Wifi bagus, tetep aja lampunya merah, tidak hijau hijau... Dimaksimalkan lagi update nya, jangan asal update...",Pakai Wifi bagus tetep aja lampunya merah tidak hijau hijau Dimaksimalkan lagi update nya jangan asal update,pakai wifi bagus tetep aja lampunya merah tidak hijau hijau dimaksimalkan lagi update nya jangan asal update,pakai wifi bagus tetap saja lampunya merah tidak hijau hijau dimaksimalkan lagi update ya jangan asal update,"['pakai', 'wifi', 'bagus', 'tetap', 'saja', 'lampunya', 'merah', 'tidak', 'hijau', 'hijau', 'dimaksimalkan', 'lagi', 'update', 'ya', 'jangan', 'asal', 'update']","['pakai', 'wifi', 'bagus', 'lampunya', 'merah', 'hijau', 'hijau', 'dimaksimalkan', 'update', 'ya', 'update']",pakai wifi bagus lampu merah hijau hijau maksimal update ya update,Negatif
2025-01-03 07:23:03,Anthonic Production OFFICIAL,1,"Makin buruk aja ini aplikasi,edit transaksi kok cuma bisa hapus 5 aja gak kayak dulu dulu,lagin sukses tapi lampunya merah terus,mohon di kasih edit hapus transaksi tanpa batasan,dan di permudah jaringannya.terima kasih.",Makin buruk aja ini aplikasiedit transaksi kok cuma bisa hapus  aja gak kayak dulu dululagin sukses tapi lampunya merah terusmohon di kasih edit hapus transaksi tanpa batasandan di permudah jaringannyaterima kasih,makin buruk aja ini aplikasiedit transaksi kok cuma bisa hapus  aja gak kayak dulu dululagin sukses tapi lampunya merah terusmohon di kasih edit hapus transaksi tanpa batasandan di permudah jaringannyaterima kasih,makin buruk saja ini aplikasiedit transaksi kok cuma bisa hapus saja tidak kayak dulu dululagin sukses tapi lampunya merah terusmohon di kasih edit hapus transaksi tanpa batasandan di permudah jaringannyaterima kasih,"['makin', 'buruk', 'saja', 'ini', 'aplikasiedit', 'transaksi', 'kok', 'cuma', 'bisa', 'hapus', 'saja', 'tidak', 'kayak', 'dulu', 'dululagin', 'sukses', 'tapi', 'lampunya', 'merah', 'terusmohon', 'di', 'kasih', 'edit', 'hapus', 'transaksi', 'tanpa', 'batasandan', 'di', 'permudah', 'jaringannyaterima', 'kasih']","['buruk', 'aplikasiedit', 'transaksi', 'hapus', 'kayak', 'dululagin', 'sukses', 'lampunya', 'merah', 'terusmohon', 'kasih', 'edit', 'hapus', 'transaksi', 'batasandan', 'permudah', 'jaringannyaterima', 'kasih']",buruk aplikasiedit transaksi hapus kayak dululagin sukses lampu merah terusmohon kasih edit hapus transaksi batasandan mudah jaringannyaterima kasih,Positif
2025-01-03 06:41:18,Rian Silalahi,1,Sungguh sangat kecewa dengan BCA Mobile Kita tidak dapat melihat semua riwayat transaksi yang telah dilakukan secara keseluruhan,Sungguh sangat kecewa dengan BCA Mobile Kita tidak dapat melihat semua riwayat transaksi yang telah dilakukan secara keseluruhan,sungguh sangat kecewa dengan bca mobile kita tidak dapat melihat semua riwayat transaksi yang telah dilakukan secara keseluruhan,sungguh sangat kecewa dengan baca mobile kita tidak dapat melihat semua riwayat transaksi yang telah dilakukan secara keseluruhan,"['sungguh', 'sangat', 'kecewa', 'dengan', 'baca', 'mobile', 'kita', 'tidak', 'dapat', 'melihat', 'semua', 'riwayat', 'transaksi', 'yang', 'telah', 'dilakukan', 'secara', 'keseluruhan']","['sungguh', 'kecewa', 'baca', 'mobile', 'riwayat', 'transaksi']",sungguh kecewa baca mobile riwayat transaksi,Negatif
2025-01-03 06:26:39,udin teaha,3,leg,leg,leg,leg,['leg'],['leg'],leg,Negatif
2025-01-03 06:15:32,Sahat Pasaribu,1,Flazz sangatlah BUSUK!! Top up lebih sering gagal. Tapi saldo tetap dipotong. Busuk!!!,Flazz sangatlah BUSUK Top up lebih sering gagal Tapi saldo tetap dipotong Busuk,flazz sangatlah busuk top up lebih sering gagal tapi saldo tetap dipotong busuk,flazz sangatlah busuk top up lebih sering gagal tapi saldo tetap dipotong busuk,"['flazz', 'sangatlah', 'busuk', 'top', 'up', 'lebih', 'sering', 'gagal', 'tapi', 'saldo', 'tetap', 'dipotong', 'busuk']","['flazz', 'busuk', 'top', 'up', 'gagal', 'saldo', 'dipotong', 'busuk']",flazz busuk top up gagal saldo potong busuk,Positif
2025-01-03 05:17:22,ANDRIAN RAPON,5,Cannot install update now...,Cannot install update now,cannot install update now,cannot install update now,"['cannot', 'install', 'update', 'now']","['cannot', 'install', 'update', 'now']",cannot install update now,Positif
2025-01-03 03:56:56,Kopex Suara burung,1,"minta verikasi wajah tapi gak bisa mulu, gak kaya apk lain normal",minta verikasi wajah tapi gak bisa mulu gak kaya apk lain normal,minta verikasi wajah tapi gak bisa mulu gak kaya apk lain normal,meminta verikasi wajah tapi tidak bisa mulu tidak kayak apk lain normal,"['meminta', 'verikasi', 'wajah', 'tapi', 'tidak', 'bisa', 'mulu', 'tidak', 'kayak', 'apk', 'lain', 'normal']","['verikasi', 'wajah', 'mulu', 'kayak', 'apk', 'normal']",verikasi wajah mulu kayak apk normal,Negatif
2025-01-03 02:49:04,Syafira Baby And Kids,1,"Ada apa sih dengan BCA MOBILE akhir2 ini,sudah hampir 1bln lampu indikatornya merah terus Membuat saya kerepotan saat ingin bertransaksi Tolong ya min,segera di atasi Terima kasih",Ada apa sih dengan BCA MOBILE akhir inisudah hampir bln lampu indikatornya merah terus Membuat saya kerepotan saat ingin bertransaksi Tolong ya minsegera di atasi Terima kasih,ada apa sih dengan bca mobile akhir inisudah hampir bln lampu indikatornya merah terus membuat saya kerepotan saat ingin bertransaksi tolong ya minsegera di atasi terima kasih,ada apa sih dengan baca mobile akhir inisudah hampir bulan lampu indikatornya merah terus membuat saya kerepotan saat ingin bertransaksi tolong ya minsegera di atasi terima kasih,"['ada', 'apa', 'sih', 'dengan', 'baca', 'mobile', 'akhir', 'inisudah', 'hampir', 'bulan', 'lampu', 'indikatornya', 'merah', 'terus', 'membuat', 'saya', 'kerepotan', 'saat', 'ingin', 'bertransaksi', 'tolong', 'ya', 'minsegera', 'di', 'atasi', 'terima', 'kasih']","['sih', 'baca', 'mobile', 'inisudah', 'lampu', 'indikatornya', 'merah', 'kerepotan', 'bertransaksi', 'tolong', 'ya', 'minsegera', 'atasi', 'terima', 'kasih']",sih baca mobile inisudah lampu indikator merah kerepot transaksi tolong ya minsegera atas terima kasih,Positif
2025-01-03 02:02:56,Yogis Adi Saputra Anak ampun,5,Sangat nyaman,Sangat nyaman,sangat nyaman,sangat nyaman,"['sangat', 'nyaman']",['nyaman'],nyaman,Positif
2025-01-03 01:25:59,safat17,1,tiba2 ga bisa top up flazz aneh,tiba ga bisa top up flazz aneh,tiba ga bisa top up flazz aneh,tiba tidak bisa top up flazz aneh,"['tiba', 'tidak', 'bisa', 'top', 'up', 'flazz', 'aneh']","['top', 'up', 'flazz', 'aneh']",top up flazz aneh,Positif
2025-01-03 00:54:40,Eka Putra,5,"Sudah kembali normal, terimakasih",Sudah kembali normal terimakasih,sudah kembali normal terimakasih,sudah kembali normal terimakasih,"['sudah', 'kembali', 'normal', 'terimakasih']","['normal', 'terimakasih']",normal terimakasih,Positif
2025-01-03 00:29:49,Anggita Laras,1,"Ini aplikasi apaan sih, kirim OTP BERKALI-KALI TETEP AJA GAK MASUK! Kegeser sim card nya langsung minta verifikasi terus tlfn cs gak guna",Ini aplikasi apaan sih kirim OTP BERKALIKALI TETEP AJA GAK MASUK Kegeser sim card nya langsung minta verifikasi terus tlfn cs gak guna,ini aplikasi apaan sih kirim otp berkalikali tetep aja gak masuk kegeser sim card nya langsung minta verifikasi terus tlfn cs gak guna,ini aplikasi apaan sih kirim otp berkalikali tetap saja tidak masuk kegeser sim card ya langsung meminta verifikasi terus tlfn cs tidak guna,"['ini', 'aplikasi', 'apaan', 'sih', 'kirim', 'otp', 'berkalikali', 'tetap', 'saja', 'tidak', 'masuk', 'kegeser', 'sim', 'card', 'ya', 'langsung', 'meminta', 'verifikasi', 'terus', 'tlfn', 'cs', 'tidak', 'guna']","['aplikasi', 'sih', 'kirim', 'otp', 'berkalikali', 'masuk', 'kegeser', 'sim', 'card', 'ya', 'langsung', 'verifikasi', 'tlfn', 'cs']",aplikasi sih kirim otp berkalikali masuk geser sim card ya langsung verifikasi tlfn cs,Positif
2025-01-02 23:19:03,Ek0 Rifky Fit,2,"Tidak bisa dipasang di tablet tanpa sim card, sangat disayangkan. Mengingat ponsel saya rusak dan , mengharuskan saya bertransaksi menggunakan app bca di tablet",Tidak bisa dipasang di tablet tanpa sim card sangat disayangkan Mengingat ponsel saya rusak dan  mengharuskan saya bertransaksi menggunakan app bca di tablet,tidak bisa dipasang di tablet tanpa sim card sangat disayangkan mengingat ponsel saya rusak dan  mengharuskan saya bertransaksi menggunakan app bca di tablet,tidak bisa dipasang di tablet tanpa sim card sangat disayangkan mengingat ponsel saya rusak dan mengharuskan saya bertransaksi menggunakan app baca di tablet,"['tidak', 'bisa', 'dipasang', 'di', 'tablet', 'tanpa', 'sim', 'card', 'sangat', 'disayangkan', 'mengingat', 'ponsel', 'saya', 'rusak', 'dan', 'mengharuskan', 'saya', 'bertransaksi', 'menggunakan', 'app', 'baca', 'di', 'tablet']","['dipasang', 'tablet', 'sim', 'card', 'disayangkan', 'ponsel', 'rusak', 'mengharuskan', 'bertransaksi', 'app', 'baca', 'tablet']",pasang tablet sim card sayang ponsel rusak harus transaksi app baca tablet,Negatif
2025-01-02 22:57:00,Tentang Batu,1,Aflikasi nya tolong di perbaiki,Aflikasi nya tolong di perbaiki,aflikasi nya tolong di perbaiki,aflikasi ya tolong di perbaiki,"['aflikasi', 'ya', 'tolong', 'di', 'perbaiki']","['aflikasi', 'ya', 'tolong', 'perbaiki']",aflikasi ya tolong baik,Negatif
2025-01-02 21:54:27,Hotto Sgt,2,"Indikator masih merah terus. Hp sudah di restart, jaringan dan signal full. Ada apa dengan BCA??",Indikator masih merah terus Hp sudah di restart jaringan dan signal full Ada apa dengan BCA,indikator masih merah terus hp sudah di restart jaringan dan signal full ada apa dengan bca,indikator masih merah terus hp sudah di restart jaringan dan signal full ada apa dengan baca,"['indikator', 'masih', 'merah', 'terus', 'hp', 'sudah', 'di', 'restart', 'jaringan', 'dan', 'signal', 'full', 'ada', 'apa', 'dengan', 'baca']","['indikator', 'merah', 'hp', 'restart', 'jaringan', 'signal', 'full', 'baca']",indikator merah hp restart jaring signal full baca,Negatif
2025-01-02 18:02:07,Doni Pratama,5,Login di Hp Baru Kenapa gak Bisa ya,Login di Hp Baru Kenapa gak Bisa ya,login di hp baru kenapa gak bisa ya,login di hp baru kenapa tidak bisa ya,"['login', 'di', 'hp', 'baru', 'kenapa', 'tidak', 'bisa', 'ya']","['login', 'hp', 'ya']",login hp ya,Positif
2025-01-02 17:50:39,Sulaiman,5,"Sangat Membantu, Best BCA 🙏",Sangat Membantu Best BCA ,sangat membantu best bca ,sangat membantu best baca,"['sangat', 'membantu', 'best', 'baca']","['membantu', 'best', 'baca']",bantu best baca,Positif
2025-01-02 17:47:26,izul izul,1,Hati2 dah make bca mobile...sekali dpt kendala scan qris gagal tapi saldo terpotong sudah dilaporkan dr tanggal 18 desember 2024 blm selesai juga...padahal komplen receh..apalagi kalo nilai uang ya besar... Kebutuhan orang kan macem2... Gak semua ekomoni orang bagus2 saja.. Kalo orang tersebut bener2 butuh harus nunggu 21 hari kerja...????,Hati dah make bca mobilesekali dpt kendala scan qris gagal tapi saldo terpotong sudah dilaporkan dr tanggal  desember  blm selesai jugapadahal komplen recehapalagi kalo nilai uang ya besar Kebutuhan orang kan macem Gak semua ekomoni orang bagus saja Kalo orang tersebut bener butuh harus nunggu  hari kerja,hati dah make bca mobilesekali dpt kendala scan qris gagal tapi saldo terpotong sudah dilaporkan dr tanggal  desember  blm selesai jugapadahal komplen recehapalagi kalo nilai uang ya besar kebutuhan orang kan macem gak semua ekomoni orang bagus saja kalo orang tersebut bener butuh harus nunggu  hari kerja,hati sudah memakai baca mobilesekali dapat kendala scan qris gagal tapi saldo terpotong sudah dilaporkan dari tanggal desember belum selesai jugapadahal komplen recehapalagi kalau nilai uang ya besar kebutuhan orang kan macam tidak semua ekomoni orang bagus saja kalau orang tersebut benar butuh harus menunggu hari kerja,"['hati', 'sudah', 'memakai', 'baca', 'mobilesekali', 'dapat', 'kendala', 'scan', 'qris', 'gagal', 'tapi', 'saldo', 'terpotong', 'sudah', 'dilaporkan', 'dari', 'tanggal', 'desember', 'belum', 'selesai', 'jugapadahal', 'komplen', 'recehapalagi', 'kalau', 'nilai', 'uang', 'ya', 'besar', 'kebutuhan', 'orang', 'kan', 'macam', 'tidak', 'semua', 'ekomoni', 'orang', 'bagus', 'saja', 'kalau', 'orang', 'tersebut', 'benar', 'butuh', 'harus', 'menunggu', 'hari', 'kerja']","['hati', 'memakai', 'baca', 'mobilesekali', 'kendala', 'scan', 'qris', 'gagal', 'saldo', 'terpotong', 'dilaporkan', 'tanggal', 'desember', 'selesai', 'jugapadahal', 'komplen', 'recehapalagi', 'nilai', 'uang', 'ya', 'kebutuhan', 'orang', 'ekomoni', 'orang', 'bagus', 'orang', 'butuh', 'menunggu', 'kerja']",hati pakai baca mobilesekali kendala scan qris gagal saldo potong lapor tanggal desember selesai jugapadahal komplen recehapalagi nilai uang ya butuh orang ekomoni orang bagus orang butuh tunggu kerja,Negatif
2025-01-02 17:12:23,Andhika Adi,1,Jelek banget,Jelek banget,jelek banget,jelek banget,"['jelek', 'banget']","['jelek', 'banget']",jelek banget,Positif
2025-01-02 16:57:48,Ocill.barbiie Barbiie,1,"makin gak jelas, sering tiba² log out, dan ga bisa login lagi karna nomor telepon nya di nonaktifkan, padahal gak ada pengajuan pengnonaktifan nomor telepon dari nasabah tapi kenapa tiba-tiba di nonaktifkan dari bank tanpa konfirmasi pemberitahuan terlebih dahulu . malah di suruh registrasi ulang nomor di ATM . sangat merugikan nasabah dalam banyak hal . 1. Buang waktu dan tenaga untuk ke ATM 2. Buang PULSA untuk terima verifikasi SMS (kalo gratis sih gak masalah) TOLONG KONFIRMASI SEBELUMNYA !",makin gak jelas sering tiba log out dan ga bisa login lagi karna nomor telepon nya di nonaktifkan padahal gak ada pengajuan pengnonaktifan nomor telepon dari nasabah tapi kenapa tibatiba di nonaktifkan dari bank tanpa konfirmasi pemberitahuan terlebih dahulu  malah di suruh registrasi ulang nomor di ATM  sangat merugikan nasabah dalam banyak hal   Buang waktu dan tenaga untuk ke ATM  Buang PULSA untuk terima verifikasi SMS kalo gratis sih gak masalah TOLONG KONFIRMASI SEBELUMNYA ,makin gak jelas sering tiba log out dan ga bisa login lagi karna nomor telepon nya di nonaktifkan padahal gak ada pengajuan pengnonaktifan nomor telepon dari nasabah tapi kenapa tibatiba di nonaktifkan dari bank tanpa konfirmasi pemberitahuan terlebih dahulu  malah di suruh registrasi ulang nomor di atm  sangat merugikan nasabah dalam banyak hal   buang waktu dan tenaga untuk ke atm  buang pulsa untuk terima verifikasi sms kalo gratis sih gak masalah tolong konfirmasi sebelumnya ,makin tidak jelas sering tiba log out dan tidak bisa login lagi karena nomor telepon ya di nonaktifkan padahal tidak ada pengajuan pengnonaktifan nomor telepon dari nasabah tapi kenapa tibatiba di nonaktifkan dari bank tanpa konfirmasi pemberitahuan terlebih dahulu malah di suruh registrasi ulang nomor di atm sangat merugikan nasabah dalam banyak hal buang waktu dan tenaga untuk ke atm buang pulsa untuk terima verifikasi sms kalau gratis sih tidak masalah tolong konfirmasi sebelumnya,"['makin', 'tidak', 'jelas', 'sering', 'tiba', 'log', 'out', 'dan', 'tidak', 'bisa', 'login', 'lagi', 'karena', 'nomor', 'telepon', 'ya', 'di', 'nonaktifkan', 'padahal', 'tidak', 'ada', 'pengajuan', 'pengnonaktifan', 'nomor', 'telepon', 'dari', 'nasabah', 'tapi', 'kenapa', 'tibatiba', 'di', 'nonaktifkan', 'dari', 'bank', 'tanpa', 'konfirmasi', 'pemberitahuan', 'terlebih', 'dahulu', 'malah', 'di', 'suruh', 'registrasi', 'ulang', 'nomor', 'di', 'atm', 'sangat', 'merugikan', 'nasabah', 'dalam', 'banyak', 'hal', 'buang', 'waktu', 'dan', 'tenaga', 'untuk', 'ke', 'atm', 'buang', 'pulsa', 'untuk', 'terima', 'verifikasi', 'sms', 'kalau', 'gratis', 'sih', 'tidak', 'masalah', 'tolong', 'konfirmasi', 'sebelumnya']","['log', 'out', 'login', 'nomor', 'telepon', 'ya', 'nonaktifkan', 'pengajuan', 'pengnonaktifan', 'nomor', 'telepon', 'nasabah', 'tibatiba', 'nonaktifkan', 'bank', 'konfirmasi', 'pemberitahuan', 'suruh', 'registrasi', 'ulang', 'nomor', 'atm', 'merugikan', 'nasabah', 'buang', 'tenaga', 'atm', 'buang', 'pulsa', 'terima', 'verifikasi', 'sms', 'gratis', 'sih', 'tolong', 'konfirmasi']",log out login nomor telepon ya nonaktif aju nonaktif nomor telepon nasabah tibatiba nonaktif bank konfirmasi pemberitahuan suruh registrasi ulang nomor atm rugi nasabah buang tenaga atm buang pulsa terima verifikasi sms gratis sih tolong konfirmasi,Positif
